0.09580,0.61566,-0.26938,-0.43143,0.17659,1.16851,-2.39245,0.00000,0.00000
0.09594,0.61676,-0.26960,-0.42279,0.17738,1.19275,-2.39244,0.00000,0.00000
0.09645,0.61775,-0.26968,-0.41485,0.17822,1.21508,-2.39243,0.00000,0.00000
0.09729,0.61865,-0.26958,-0.40755,0.17912,1.23567,-2.39242,0.00000,0.00000
0.09844,0.61946,-0.26930,-0.40082,0.18007,1.25468,-2.39242,0.00000,0.00000
0.09986,0.62020,-0.26884,-0.39459,0.18106,1.27224,-2.39241,0.00000,0.00000
0.10152,0.62086,-0.26820,-0.38883,0.18209,1.28850,-2.39240,0.00000,0.00000
0.10340,0.62145,-0.26740,-0.38349,0.18317,1.30356,-2.39239,0.00000,0.00000
0.10548,0.62198,-0.26646,-0.37851,0.18427,1.31753,-2.39238,0.00000,0.00000
0.10772,0.62246,-0.26538,-0.37388,0.18540,1.33051,-2.39237,0.00000,0.00000
0.11012,0.62289,-0.26417,-0.36955,0.18656,1.34259,-2.39236,0.00000,0.00000
0.11266,0.62328,-0.26286,-0.36550,0.18774,1.35384,-2.39234,0.00000,0.00000
0.11532,0.62362,-0.26146,-0.36170,0.18894,1.36435,-2.39233,0.00000,0.00000
0.11808,0.62392,-0.25994,-0.35812,0.19015,1.37418,-2.39233,0.00000,0.00000
0.12094,0.62418,-0.25834,-0.35474,0.19137,1.38339,-2.39232,0.00000,0.00000
0.12389,0.62442,-0.25667,-0.35155,0.19260,1.39203,-2.39231,0.00000,0.00000
0.12691,0.62462,-0.25495,-0.34854,0.19384,1.40016,-2.39230,0.00000,0.00000
0.13000,0.62480,-0.25318,-0.34567,0.19509,1.40781,-2.39230,0.00000,0.00000
0.13315,0.62495,-0.25137,-0.34294,0.19634,1.41505,-2.39229,0.00000,0.00000
0.13634,0.62508,-0.24952,-0.34034,0.19760,1.42189,-2.39228,0.00000,0.00000
0.13959,0.62519,-0.24764,-0.33786,0.19886,1.42838,-2.39227,0.00000,0.00000
0.14287,0.62528,-0.24573,-0.33548,0.20013,1.43454,-2.39226,0.00000,0.00000
0.14619,0.62536,-0.24379,-0.33319,0.20139,1.44041,-2.39225,0.00000,0.00000
0.14954,0.62542,-0.24184,-0.33100,0.20266,1.44601,-2.39224,0.00000,0.00000
0.15291,0.62546,-0.23987,-0.32888,0.20392,1.45137,-2.39223,0.00000,0.00000
0.15631,0.62550,-0.23788,-0.32684,0.20519,1.45651,-2.39222,0.00000,0.00000
0.15972,0.62552,-0.23589,-0.32487,0.20645,1.46144,-2.39221,0.00000,0.00000
0.16315,0.62553,-0.23388,-0.32296,0.20771,1.46619,-2.39220,0.00000,0.00000
0.16660,0.62554,-0.23187,-0.32111,0.20897,1.47076,-2.39219,0.00000,0.00000
0.17005,0.62553,-0.22985,-0.31931,0.21023,1.47518,-2.39218,0.00000,0.00000
0.17351,0.62552,-0.22782,-0.31756,0.21148,1.47946,-2.39217,0.00000,0.00000
0.17698,0.62551,-0.22580,-0.31586,0.21273,1.48361,-2.39216,0.00000,0.00000
0.18045,0.62549,-0.22377,-0.31420,0.21398,1.48764,-2.39215,0.00000,0.00000
0.18392,0.62546,-0.22174,-0.31258,0.21522,1.49157,-2.39215,0.00000,0.00000
0.18740,0.62543,-0.21971,-0.31100,0.21646,1.49539,-2.39214,0.00000,0.00000
0.19087,0.62540,-0.21768,-0.30945,0.21769,1.49912,-2.39213,0.00000,0.00000
0.19433,0.62536,-0.21566,-0.30794,0.21888,1.50276,-2.39212,0.00000,0.00000
0.19780,0.62532,-0.21365,-0.30646,0.22007,1.50633,-2.39212,0.00000,0.00000
0.20126,0.62528,-0.21166,-0.30500,0.22125,1.50982,-2.39211,0.00000,0.00000
0.20472,0.62524,-0.20969,-0.30358,0.22243,1.51325,-2.39211,0.00000,0.00000
0.20817,0.62520,-0.20774,-0.30218,0.22360,1.51661,-2.39211,0.00000,0.00000
0.21162,0.62516,-0.20581,-0.30081,0.22477,1.51991,-2.39211,0.00000,0.00000
0.21506,0.62511,-0.20391,-0.29946,0.22593,1.52316,-2.39210,0.00000,0.00000
0.21850,0.62506,-0.20204,-0.29814,0.22708,1.52635,-2.39210,0.00000,0.00000
0.22193,0.62502,-0.20019,-0.29684,0.22823,1.52949,-2.39210,0.00000,0.00000
0.22535,0.62497,-0.19837,-0.29556,0.22937,1.53258,-2.39210,0.00000,0.00000
0.22876,0.62492,-0.19658,-0.29430,0.23051,1.53563,-2.39209,0.00000,0.00000
0.23216,0.62488,-0.19482,-0.29306,0.23164,1.53863,-2.39209,0.00000,0.00000
0.23556,0.62483,-0.19308,-0.29184,0.23277,1.54159,-2.39209,0.00000,0.00000
0.23894,0.62478,-0.19138,-0.29065,0.23389,1.54450,-2.39208,0.00000,0.00000
0.24232,0.62473,-0.18972,-0.28947,0.23500,1.54737,-2.39208,0.00000,0.00000
0.24568,0.62467,-0.18808,-0.28830,0.23611,1.55020,-2.39208,0.00000,0.00000
0.24904,0.62462,-0.18649,-0.28716,0.23721,1.55299,-2.39207,0.00000,0.00000
0.25238,0.62456,-0.18493,-0.28604,0.23831,1.55574,-2.39207,0.00000,0.00000
0.25572,0.62450,-0.18342,-0.28493,0.23940,1.55845,-2.39207,0.00000,0.00000
0.25904,0.62444,-0.18195,-0.28384,0.24048,1.56111,-2.39206,0.00000,0.00000
0.26235,0.62438,-0.18052,-0.28277,0.24156,1.56374,-2.39206,0.00000,0.00000
0.26565,0.62432,-0.17916,-0.28171,0.24263,1.56632,-2.39205,0.00000,0.00000
0.26895,0.62425,-0.17785,-0.28067,0.24369,1.56886,-2.39205,0.00000,0.00000
0.27223,0.62418,-0.17662,-0.27965,0.24475,1.57136,-2.39204,0.00000,0.00000
0.27551,0.62410,-0.17548,-0.27864,0.24578,1.57381,-2.39204,0.00000,0.00000
0.27877,0.62402,-0.17434,-0.27765,0.24677,1.57621,-2.39205,0.00000,0.00000
0.28202,0.62393,-0.17320,-0.27667,0.24776,1.57857,-2.39205,0.00000,0.00000
0.28526,0.62384,-0.17207,-0.27571,0.24874,1.58088,-2.39205,0.00000,0.00000
0.28849,0.62374,-0.17094,-0.27476,0.24971,1.58314,-2.39206,0.00000,0.00000
0.29170,0.62363,-0.16982,-0.27383,0.25068,1.58535,-2.39206,0.00000,0.00000
0.29488,0.62352,-0.16872,-0.27291,0.25163,1.58751,-2.39207,0.00000,0.00000
0.29805,0.62340,-0.16763,-0.27201,0.25258,1.58961,-2.39207,0.00000,0.00000
0.30120,0.62327,-0.16655,-0.27113,0.25352,1.59167,-2.39207,0.00000,0.00000
0.30433,0.62313,-0.16549,-0.27025,0.25445,1.59366,-2.39208,0.00000,0.00000
0.30744,0.62298,-0.16444,-0.26940,0.25538,1.59560,-2.39208,0.00000,0.00000
0.31052,0.62283,-0.16341,-0.26856,0.25629,1.59748,-2.39209,0.00000,0.00000
0.31358,0.62266,-0.16239,-0.26773,0.25719,1.59930,-2.39209,0.00000,0.00000
0.31662,0.62248,-0.16138,-0.26692,0.25808,1.60105,-2.39210,0.00000,0.00000
0.31962,0.62229,-0.16039,-0.26613,0.25896,1.60274,-2.39210,0.00000,0.00000
0.32260,0.62209,-0.15942,-0.26535,0.25984,1.60437,-2.39210,0.00000,0.00000
0.32556,0.62187,-0.15846,-0.26459,0.26070,1.60593,-2.39211,0.00000,0.00000
0.32848,0.62165,-0.15752,-0.26384,0.26155,1.60742,-2.39211,0.00000,0.00000
0.33138,0.62141,-0.15660,-0.26311,0.26239,1.60884,-2.39212,0.00000,0.00000
0.33425,0.62115,-0.15569,-0.26239,0.26321,1.61018,-2.39212,0.00000,0.00000
0.33709,0.62088,-0.15479,-0.26169,0.26403,1.61146,-2.39212,0.00000,0.00000
0.33989,0.62060,-0.15391,-0.26101,0.26483,1.61265,-2.39213,0.00000,0.00000
0.34267,0.62030,-0.15305,-0.26034,0.26563,1.61377,-2.39213,0.00000,0.00000
0.34541,0.61999,-0.15221,-0.25969,0.26641,1.61481,-2.39214,0.00000,0.00000
0.34812,0.61966,-0.15138,-0.25905,0.26718,1.61576,-2.39214,0.00000,0.00000
0.35080,0.61931,-0.15057,-0.25843,0.26793,1.61664,-2.39215,0.00000,0.00000
0.35344,0.61894,-0.14977,-0.25782,0.26868,1.61742,-2.39215,0.00000,0.00000
0.35605,0.61856,-0.14899,-0.25723,0.26941,1.61813,-2.39215,0.00000,0.00000
0.35863,0.61816,-0.14823,-0.25665,0.27013,1.61874,-2.39216,0.00000,0.00000
0.36117,0.61774,-0.14748,-0.25610,0.27084,1.61926,-2.39216,0.00000,0.00000
0.36367,0.61730,-0.14676,-0.25555,0.27153,1.61969,-2.39217,0.00000,0.00000
0.36614,0.61684,-0.14605,-0.25503,0.27221,1.62003,-2.39217,0.00000,0.00000
0.36857,0.61636,-0.14535,-0.25451,0.27288,1.62027,-2.39217,0.00000,0.00000
0.37096,0.61585,-0.14468,-0.25402,0.27354,1.62042,-2.39218,0.00000,0.00000
0.37331,0.61533,-0.14402,-0.25354,0.27418,1.62044,-2.39218,0.00000,0.00000
0.37563,0.61479,-0.14338,-0.25308,0.27481,1.62041,-2.39218,0.00000,0.00000
0.37791,0.61422,-0.14275,-0.25263,0.27543,1.62026,-2.39219,0.00000,0.00000
0.38015,0.61363,-0.14215,-0.25220,0.27603,1.62000,-2.39219,0.00000,0.00000
0.38235,0.61302,-0.14156,-0.25179,0.27662,1.61964,-2.39219,0.00000,0.00000
0.38451,0.61239,-0.14099,-0.25139,0.27719,1.61917,-2.39220,0.00000,0.00000
0.38664,0.61173,-0.14044,-0.25101,0.27775,1.61860,-2.39220,0.00000,0.00000
0.38872,0.61105,-0.13991,-0.25064,0.27830,1.61792,-2.39220,0.00000,0.00000
0.39076,0.61034,-0.13939,-0.25029,0.27883,1.61713,-2.39221,0.00000,0.00000
0.39276,0.60961,-0.13889,-0.24996,0.27935,1.61623,-2.39221,0.00000,0.00000
0.39472,0.60886,-0.13841,-0.24964,0.27986,1.61521,-2.39221,0.00000,0.00000
0.39663,0.60808,-0.13795,-0.24935,0.28035,1.61409,-2.39222,0.00000,0.00000
0.39851,0.60727,-0.13751,-0.24906,0.28082,1.61285,-2.39222,0.00000,0.00000
0.40034,0.60644,-0.13709,-0.24880,0.28128,1.61149,-2.39222,0.00000,0.00000
0.40213,0.60558,-0.13668,-0.24855,0.28173,1.61002,-2.39223,0.00000,0.00000
0.40387,0.60470,-0.13630,-0.24832,0.28216,1.60843,-2.39223,0.00000,0.00000
0.40557,0.60379,-0.13593,-0.24811,0.28258,1.60672,-2.39223,0.00000,0.00000
0.40723,0.60285,-0.13558,-0.24791,0.28298,1.60490,-2.39223,0.00000,0.00000
0.40885,0.60188,-0.13525,-0.24774,0.28337,1.60296,-2.39224,0.00000,0.00000
0.41042,0.60089,-0.13494,-0.24758,0.28374,1.60089,-2.39224,0.00000,0.00000
0.41195,0.59987,-0.13465,-0.24743,0.28409,1.59871,-2.39224,0.00000,0.00000
0.41343,0.59882,-0.13438,-0.24731,0.28443,1.59640,-2.39225,0.00000,0.00000
0.41486,0.59775,-0.13412,-0.24721,0.28476,1.59398,-2.39225,0.00000,0.00000
0.41626,0.59665,-0.13389,-0.24712,0.28507,1.59143,-2.39225,0.00000,0.00000
0.41760,0.59552,-0.13368,-0.24705,0.28536,1.58876,-2.39225,0.00000,0.00000
0.41890,0.59436,-0.13348,-0.24700,0.28564,1.58597,-2.39225,0.00000,0.00000
0.42016,0.59317,-0.13331,-0.24697,0.28590,1.58306,-2.39226,0.00000,0.00000
0.42137,0.59196,-0.13315,-0.24696,0.28615,1.58002,-2.39226,0.00000,0.00000
0.42253,0.59072,-0.13302,-0.24697,0.28638,1.57686,-2.39226,0.00000,0.00000
0.42365,0.58945,-0.13290,-0.24700,0.28660,1.57358,-2.39226,0.00000,0.00000
0.42472,0.58815,-0.13280,-0.24705,0.28679,1.57018,-2.39227,0.00000,0.00000
0.42575,0.58682,-0.13273,-0.24712,0.28697,1.56666,-2.39227,0.00000,0.00000
0.42672,0.58547,-0.13267,-0.24721,0.28714,1.56302,-2.39227,0.00000,0.00000
0.42766,0.58409,-0.13263,-0.24732,0.28729,1.55925,-2.39227,0.00000,0.00000
0.42854,0.58268,-0.13262,-0.24745,0.28742,1.55536,-2.39227,0.00000,0.00000
0.42938,0.58125,-0.13262,-0.24761,0.28753,1.55136,-2.39227,0.00000,0.00000
0.43017,0.57978,-0.13265,-0.24778,0.28763,1.54723,-2.39228,0.00000,0.00000
0.43091,0.57829,-0.13269,-0.24798,0.28771,1.54299,-2.39228,0.00000,0.00000
0.43161,0.57678,-0.13276,-0.24820,0.28778,1.53863,-2.39228,0.00000,0.00000
0.43225,0.57524,-0.13284,-0.24844,0.28782,1.53415,-2.39228,0.00000,0.00000
0.43286,0.57367,-0.13295,-0.24870,0.28785,1.52956,-2.39228,0.00000,0.00000
0.43341,0.57207,-0.13307,-0.24898,0.28786,1.52485,-2.39228,0.00000,0.00000
0.43391,0.57045,-0.13322,-0.24929,0.28786,1.52003,-2.39229,0.00000,0.00000
0.43437,0.56881,-0.13339,-0.24962,0.28783,1.51509,-2.39229,0.00000,0.00000
0.43478,0.56714,-0.13358,-0.24998,0.28779,1.51005,-2.39229,0.00000,0.00000
0.43515,0.56544,-0.13379,-0.25036,0.28773,1.50489,-2.39229,0.00000,0.00000
0.43546,0.56372,-0.13402,-0.25076,0.28765,1.49962,-2.39229,0.00000,0.00000
0.43573,0.56198,-0.13427,-0.25119,0.28756,1.49425,-2.39229,0.00000,0.00000
0.43595,0.56022,-0.13455,-0.25164,0.28744,1.48877,-2.39230,0.00000,0.00000
0.43612,0.55843,-0.13484,-0.25212,0.28731,1.48319,-2.39230,0.00000,0.00000
0.43624,0.55662,-0.13516,-0.25262,0.28716,1.47750,-2.39230,0.00000,0.00000
0.43632,0.55479,-0.13550,-0.25315,0.28699,1.47171,-2.39230,0.00000,0.00000
0.43634,0.55294,-0.13586,-0.25370,0.28680,1.46582,-2.39230,0.00000,0.00000
0.43632,0.55107,-0.13624,-0.25428,0.28659,1.45984,-2.39231,0.00000,0.00000
0.43626,0.54918,-0.13664,-0.25488,0.28636,1.45376,-2.39231,0.00000,0.00000
0.43614,0.54727,-0.13707,-0.25551,0.28611,1.44758,-2.39231,0.00000,0.00000
0.43598,0.54534,-0.13751,-0.25617,0.28584,1.44132,-2.39231,0.00000,0.00000
0.43576,0.54339,-0.13798,-0.25685,0.28556,1.43496,-2.39231,0.00000,0.00000
0.43550,0.54143,-0.13847,-0.25756,0.28525,1.42851,-2.39232,0.00000,0.00000
0.43520,0.53945,-0.13898,-0.25830,0.28492,1.42198,-2.39232,0.00000,0.00000
0.43484,0.53745,-0.13951,-0.25906,0.28457,1.41536,-2.39232,0.00000,0.00000
0.43444,0.53544,-0.14007,-0.25986,0.28421,1.40866,-2.39233,0.00000,0.00000
0.43398,0.53341,-0.14065,-0.26068,0.28382,1.40188,-2.39233,0.00000,0.00000
0.43348,0.53138,-0.14125,-0.26152,0.28341,1.39503,-2.39233,0.00000,0.00000
0.43294,0.52933,-0.14187,-0.26240,0.28298,1.38809,-2.39234,0.00000,0.00000
0.43234,0.52726,-0.14251,-0.26330,0.28253,1.38109,-2.39234,0.00000,0.00000
0.43170,0.52519,-0.14318,-0.26424,0.28206,1.37401,-2.39235,0.00000,0.00000
0.43100,0.52311,-0.14387,-0.26520,0.28156,1.36686,-2.39235,0.00000,0.00000
0.43027,0.52102,-0.14461,-0.26619,0.28107,1.35965,-2.39237,0.00000,0.00000
0.42948,0.51892,-0.14536,-0.26721,0.28055,1.35237,-2.39239,0.00000,0.00000
0.42864,0.51681,-0.14614,-0.26827,0.28002,1.34503,-2.39240,0.00000,0.00000
0.42776,0.51470,-0.14694,-0.26935,0.27946,1.33763,-2.39242,0.00000,0.00000
0.42683,0.51258,-0.14776,-0.27046,0.27888,1.33017,-2.39244,0.00000,0.00000
0.42585,0.51046,-0.14861,-0.27160,0.27828,1.32266,-2.39246,0.00000,0.00000
0.42483,0.50833,-0.14948,-0.27277,0.27766,1.31510,-2.39247,0.00000,0.00000
0.42375,0.50620,-0.15038,-0.27396,0.27701,1.30749,-2.39249,0.00000,0.00000
0.42263,0.50407,-0.15130,-0.27519,0.27635,1.29983,-2.39251,0.00000,0.00000
0.42146,0.50193,-0.15225,-0.27645,0.27566,1.29212,-2.39253,0.00000,0.00000
0.42024,0.49980,-0.15323,-0.27774,0.27495,1.28438,-2.39255,0.00000,0.00000
0.41898,0.49767,-0.15423,-0.27906,0.27422,1.27659,-2.39257,0.00000,0.00000
0.41767,0.49554,-0.15527,-0.28040,0.27347,1.26877,-2.39259,0.00000,0.00000
0.41631,0.49342,-0.15633,-0.28178,0.27269,1.26091,-2.39261,0.00000,0.00000
0.41490,0.49130,-0.15742,-0.28319,0.27189,1.25302,-2.39263,0.00000,0.00000
0.41345,0.48918,-0.15853,-0.28463,0.27107,1.24510,-2.39265,0.00000,0.00000
0.41195,0.48707,-0.15968,-0.28610,0.27023,1.23715,-2.39267,0.00000,0.00000
0.41040,0.48497,-0.16085,-0.28760,0.26936,1.22917,-2.39270,0.00000,0.00000
0.40880,0.48288,-0.16205,-0.28912,0.26848,1.22118,-2.39272,0.00000,0.00000
0.40716,0.48079,-0.16328,-0.29068,0.26757,1.21316,-2.39274,0.00000,0.00000
0.40547,0.47872,-0.16455,-0.29227,0.26663,1.20513,-2.39276,0.00000,0.00000
0.40373,0.47666,-0.16583,-0.29389,0.26568,1.19708,-2.39278,0.00000,0.00000
0.40194,0.47461,-0.16715,-0.29554,0.26470,1.18902,-2.39281,0.00000,0.00000
0.40011,0.47258,-0.16850,-0.29722,0.26370,1.18094,-2.39283,0.00000,0.00000
0.39823,0.47056,-0.16988,-0.29893,0.26267,1.17286,-2.39285,0.00000,0.00000
0.39630,0.46856,-0.17129,-0.30067,0.26163,1.16478,-2.39288,0.00000,0.00000
0.39433,0.46657,-0.17273,-0.30244,0.26056,1.15669,-2.39290,0.00000,0.00000
0.39231,0.46460,-0.17420,-0.30424,0.25947,1.14860,-2.39293,0.00000,0.00000
0.39024,0.46265,-0.17570,-0.30607,0.25835,1.14052,-2.39295,0.00000,0.00000
0.38812,0.46072,-0.17724,-0.30793,0.25722,1.13244,-2.39298,0.00000,0.00000
0.38596,0.45882,-0.17880,-0.30982,0.25606,1.12437,-2.39300,0.00000,0.00000
0.38375,0.45693,-0.18039,-0.31174,0.25487,1.11630,-2.39302,0.00000,0.00000
0.38149,0.45507,-0.18202,-0.31369,0.25367,1.10825,-2.39305,0.00000,0.00000
0.37919,0.45323,-0.18368,-0.31566,0.25244,1.10022,-2.39307,0.00000,0.00000
0.37684,0.45142,-0.18537,-0.31767,0.25119,1.09220,-2.39310,0.00000,0.00000
0.37444,0.44964,-0.18709,-0.31970,0.24992,1.08420,-2.39312,0.00000,0.00000
0.37200,0.44788,-0.18884,-0.32176,0.24862,1.07623,-2.39315,0.00000,0.00000
0.36951,0.44615,-0.19063,-0.32385,0.24731,1.06828,-2.39317,0.00000,0.00000
0.36697,0.44445,-0.19245,-0.32597,0.24597,1.06035,-2.39320,0.00000,0.00000
0.36438,0.44278,-0.19430,-0.32812,0.24460,1.05246,-2.39323,0.00000,0.00000
0.36175,0.44115,-0.19618,-0.33029,0.24322,1.04460,-2.39325,0.00000,0.00000
0.35907,0.43955,-0.19810,-0.33249,0.24182,1.03678,-2.39328,0.00000,0.00000
0.35634,0.43798,-0.20005,-0.33471,0.24039,1.02899,-2.39330,0.00000,0.00000
0.35357,0.43644,-0.20203,-0.33697,0.23894,1.02125,-2.39333,0.00000,0.00000
0.35075,0.43494,-0.20404,-0.33924,0.23747,1.01355,-2.39335,0.00000,0.00000
0.34789,0.43348,-0.20608,-0.34155,0.23598,1.00589,-2.39338,0.00000,0.00000
0.34498,0.43206,-0.20816,-0.34388,0.23447,0.99829,-2.39340,0.00000,0.00000
0.34202,0.43067,-0.21027,-0.34623,0.23293,0.99073,-2.39342,0.00000,0.00000
0.33901,0.42933,-0.21241,-0.34861,0.23138,0.98323,-2.39345,0.00000,0.00000
0.33596,0.42802,-0.21458,-0.35101,0.22981,0.97578,-2.39347,0.00000,0.00000
0.33287,0.42676,-0.21679,-0.35344,0.22821,0.96839,-2.39350,0.00000,0.00000
0.32973,0.42553,-0.21902,-0.35588,0.22660,0.96107,-2.39352,0.00000,0.00000
0.32654,0.42435,-0.22129,-0.35835,0.22497,0.95381,-2.39354,0.00000,0.00000
0.32331,0.42322,-0.22359,-0.36085,0.22332,0.94661,-2.39356,0.00000,0.00000
0.32003,0.42213,-0.22592,-0.36336,0.22164,0.93948,-2.39359,0.00000,0.00000
0.31671,0.42108,-0.22828,-0.36589,0.21996,0.93243,-2.39361,0.00000,0.00000
0.31334,0.42008,-0.23067,-0.36844,0.21825,0.92545,-2.39363,0.00000,0.00000
0.30993,0.41913,-0.23310,-0.37101,0.21652,0.91855,-2.39365,0.00000,0.00000
0.30648,0.41822,-0.23555,-0.37360,0.21478,0.91173,-2.39367,0.00000,0.00000
0.30298,0.41736,-0.23803,-0.37621,0.21302,0.90499,-2.39369,0.00000,0.00000
0.29944,0.41655,-0.24053,-0.37883,0.21125,0.89833,-2.39371,0.00000,0.00000
0.29586,0.41579,-0.24307,-0.38147,0.20945,0.89177,-2.39373,0.00000,0.00000
0.29223,0.41508,-0.24564,-0.38412,0.20765,0.88529,-2.39375,0.00000,0.00000
0.28857,0.41442,-0.24823,-0.38679,0.20582,0.87891,-2.39377,0.00000,0.00000
0.28486,0.41381,-0.25085,-0.38947,0.20398,0.87262,-2.39379,0.00000,0.00000
0.28111,0.41325,-0.25350,-0.39216,0.20213,0.86643,-2.39381,0.00000,0.00000
0.27732,0.41275,-0.25617,-0.39487,0.20027,0.86034,-2.39382,0.00000,0.00000
0.27349,0.41229,-0.25887,-0.39758,0.19839,0.85435,-2.39384,0.00000,0.00000
0.26962,0.41189,-0.26159,-0.40030,0.19650,0.84847,-2.39386,0.00000,0.00000
0.26572,0.41154,-0.26434,-0.40303,0.19459,0.84269,-2.39388,0.00000,0.00000
0.26177,0.41125,-0.26711,-0.40577,0.19268,0.83703,-2.39389,0.00000,0.00000
0.25779,0.41101,-0.26990,-0.40851,0.19075,0.83148,-2.39391,0.00000,0.00000
0.25377,0.41082,-0.27272,-0.41125,0.18882,0.82605,-2.39392,0.00000,0.00000
0.24972,0.41069,-0.27556,-0.41400,0.18687,0.82073,-2.39394,0.00000,0.00000
0.24563,0.41061,-0.27842,-0.41675,0.18492,0.81553,-2.39395,0.00000,0.00000
0.24151,0.41058,-0.28129,-0.41950,0.18296,0.81046,-2.39396,0.00000,0.00000
0.23736,0.41061,-0.28419,-0.42225,0.18099,0.80551,-2.39398,0.00000,0.00000
0.23317,0.41070,-0.28711,-0.42500,0.17901,0.80069,-2.39399,0.00000,0.00000
0.22895,0.41084,-0.29004,-0.42775,0.17703,0.79599,-2.39401,0.00000,0.00000
0.22470,0.41103,-0.29299,-0.43049,0.17504,0.79143,-2.39402,0.00000,0.00000
0.22043,0.41128,-0.29596,-0.43322,0.17304,0.78700,-2.39403,0.00000,0.00000
0.21612,0.41158,-0.29894,-0.43594,0.17105,0.78271,-2.39404,0.00000,0.00000
0.21179,0.41194,-0.30194,-0.43866,0.16905,0.77855,-2.39405,0.00000,0.00000
0.20744,0.41235,-0.30494,-0.44136,0.16704,0.77453,-2.39407,0.00000,0.00000
0.20306,0.41281,-0.30797,-0.44405,0.16504,0.77065,-2.39408,0.00000,0.00000
0.19865,0.41333,-0.31100,-0.44673,0.16303,0.76692,-2.39409,0.00000,0.00000
0.19423,0.41390,-0.31404,-0.44939,0.16103,0.76333,-2.39410,0.00000,0.00000
